{1, 0, 7677},
{2, 1, 5125},
{3, 1, 5246},
{4, 1, 4817},
{5, 4, 8519},
{6, 0, 9486},
{7, 6, 8057},
{8, 0, 5311},
{9, 8, 3495},
{10, 3, 4294},
{11, 7, 6581},
{12, 1, 3200},
{13, 2, 472},
{14, 8, 2039},
{15, 4, 6066},
{16, 9, 4940},
{17, 5, 5657},
{18, 9, 1763},
{19, 0, 5847},
{20, 4, 4336},
{21, 17, 4382},
{22, 8, 4893},
{23, 5, 840},
{24, 15, 2362},
{25, 11, 8872},
{26, 3, 9580},
{27, 14, 4599},
{28, 24, 2644},
{29, 0, 7688},
{30, 19, 6872},
{31, 20, 7117},
{32, 22, 3965},
{33, 0, 5339},
{34, 25, 6439},
{35, 34, 2728},
{36, 15, 1651},
{37, 12, 2230},
{38, 21, 9018},
{39, 21, 9901},
{40, 1, 7878},
{41, 4, 8767},
{42, 34, 7380},
{43, 16, 6233},
{44, 12, 3248},
{45, 13, 4155},
{46, 15, 5716},
{47, 10, 1796},
{48, 32, 146},
{49, 13, 1883},
{50, 31, 1468},
{51, 40, 5889},
{52, 8, 220},
{53, 17, 7965},
{54, 14, 196},
{55, 10, 4646},
{56, 27, 7789},
{57, 40, 8334},
{58, 0, 3382},
{59, 4, 755},
{60, 14, 9533},
{61, 21, 8360},
{62, 1, 7964},
{63, 1, 9874},
{64, 42, 5441},
{65, 24, 7700},
{66, 34, 1086},
{67, 57, 812},
{68, 35, 4444},
{69, 40, 3700},
{70, 12, 1794},
{71, 58, 8307},
{72, 66, 9097},
{73, 31, 1916},
{74, 49, 8400},
{75, 5, 5919},
{76, 42, 8030},
{77, 20, 3087},
{78, 28, 6037},
{79, 60, 5770},
{80, 24, 6084},
{81, 59, 3419},
{82, 61, 3256},
{83, 68, 1644},
{84, 12, 364},
{85, 83, 2751},
{86, 35, 4964},
{87, 30, 1691},
{88, 63, 1151},
{89, 73, 8366},
{90, 44, 4007},
{91, 58, 4481},
{92, 5, 2590},
{93, 21, 8115},
{94, 0, 5958},
{95, 46, 6855},
{96, 84, 7869},
{97, 88, 8854},
{98, 93, 547},
{99, 15, 2253},
{100, 50, 8218},
{101, 55, 2504},
{102, 33, 3372},
{103, 57, 9980},
{104, 31, 663},
{105, 86, 2415},
{106, 87, 1055},
{107, 98, 5835},
{108, 73, 2254},
{109, 50, 8947},
{110, 42, 4829},
{111, 74, 3340},
{112, 109, 4918},
{113, 66, 8065},
{114, 89, 3373},
{115, 109, 9017},
{116, 90, 2461},
{117, 70, 2815},
{118, 44, 5540},
{119, 28, 4892},
{120, 51, 6042},
{121, 24, 9573},
{122, 0, 482},
{123, 76, 9413},
{124, 36, 5062},
{125, 9, 9877},
{126, 28, 2484},
{127, 50, 1808},
{128, 93, 3675},
{129, 64, 8659},
{130, 49, 7396},
{131, 17, 9029},
{132, 36, 9316},
{133, 11, 6490},
{134, 72, 2814},
{135, 90, 2136},
{136, 11, 261},
{137, 134, 3669},
{138, 55, 6285},
{139, 95, 7822},
{140, 94, 1420},
{141, 56, 3702},
{142, 29, 2268},
{143, 84, 982},
{144, 61, 1036},
{145, 27, 8511},
{146, 134, 9961},
{147, 22, 2513},
{148, 112, 2298},
{149, 128, 8523},
{150, 73, 1622},
{151, 20, 1492},
{152, 42, 7729},
{153, 76, 2445},
{154, 144, 2256},
{155, 148, 7242},
{156, 61, 804},
{157, 91, 7419},
{158, 67, 3457},
{159, 121, 2218},
{160, 51, 4788},
{161, 12, 246},
{162, 39, 9035},
{163, 117, 3362},
{164, 125, 7219},
{165, 138, 1403},
{166, 66, 9588},
{167, 136, 2719},
{168, 49, 6509},
{169, 161, 4221},
{170, 13, 4688},
{171, 98, 1025},
{172, 50, 5143},
{173, 25, 8578},
{174, 162, 8458},
{175, 111, 1409},
{176, 90, 5877},
{177, 162, 6229},
{178, 88, 748},
{179, 73, 1247},
{180, 6, 6012},
{181, 20, 4569},
{182, 33, 4548},
{183, 6, 421},
{184, 78, 96},
{185, 142, 3700},
{186, 155, 6883},
{187, 138, 6321},
{188, 71, 5496},
{189, 27, 9559},
{190, 92, 3624},
{191, 153, 6909},
{192, 67, 1121},
{193, 38, 7787},
{194, 140, 5059},
{195, 158, 6834},
{196, 85, 141},
{197, 127, 1703},
{198, 101, 7845},
{199, 48, 7520},
{200, 22, 2132},
{201, 199, 8267},
{202, 5, 3668},
{203, 148, 9760},
{204, 95, 2835},
{205, 151, 5155},
{206, 66, 5882},
{207, 169, 2582},
{208, 135, 4711},
{209, 78, 761},
{210, 88, 6036},
{211, 131, 9963},
{212, 89, 8245},
{213, 145, 4739},
{214, 29, 3538},
{215, 126, 7616},
{216, 141, 6441},
{217, 215, 5050},
{218, 76, 4622},
{219, 65, 1525},
{220, 55, 194},
{221, 3, 9546},
{222, 31, 5366},
{223, 82, 8202},
{224, 167, 4519},
{225, 161, 1023},
{226, 72, 315},
{227, 105, 7997},
{228, 147, 2788},
{229, 143, 9392},
{230, 218, 3685},
{231, 120, 3585},
{232, 222, 8886},
{233, 84, 2297},
{234, 172, 8932},
{235, 183, 9790},
{236, 191, 2283},
{237, 42, 5535},
{238, 209, 8899},
{239, 180, 443},
{240, 238, 6760},
{241, 69, 9654},
{242, 102, 5463},
{243, 239, 53},
{244, 4, 6490},
{245, 241, 6831},
{246, 39, 6459},
{247, 25, 6449},
{248, 45, 8993},
{249, 170, 206},
{250, 128, 3308},
{251, 144, 5727},
{252, 148, 4418},
{253, 34, 6498},
{254, 153, 8125},
{255, 138, 8223},
{256, 128, 6422},
{257, 28, 5022},
{258, 54, 2496},
{259, 56, 349},
{260, 151, 7208},
{261, 260, 4217},
