{159, 476, 1},
{30, 341, 1},
{0, 184, 1},
{431, 331, 1},
{256, 56, 1},
{470, 486, 1},
{126, 61, 1},
{240, 114, 2},
{282, 36, 2},
{247, 19, 2},
{243, 38, 2},
{335, 75, 3},
{263, 466, 3},
{442, 374, 4},
{136, 406, 4},
{396, 427, 4},
{91, 101, 4},
{467, 499, 5},
{348, 236, 5},
{4, 170, 5},
{354, 73, 6},
{198, 352, 6},
{171, 372, 7},
{143, 435, 7},
{321, 77, 8},
{108, 457, 8},
{256, 183, 8},
{342, 265, 9},
{59, 166, 10},
{298, 4, 10},
{419, 73, 10},
{337, 34, 10},
{287, 120, 10},
{409, 366, 10},
{432, 105, 10},
{288, 491, 10},
{485, 357, 10},
{289, 432, 11},
{343, 141, 11},
{385, 243, 11},
{63, 325, 11},
{376, 149, 12},
{468, 196, 12},
{122, 151, 12},
{310, 303, 12},
{370, 396, 12},
{84, 232, 12},
{251, 230, 12},
{349, 136, 12},
{308, 218, 13},
{41, 309, 13},
{244, 113, 13},
{434, 9, 13},
{125, 471, 13},
{27, 428, 13},
{75, 491, 14},
{443, 20, 14},
{302, 38, 14},
{53, 70, 15},
{466, 277, 15},
{268, 351, 15},
{49, 220, 15},
{137, 158, 16},
{325, 323, 16},
{381, 433, 17},
{438, 409, 17},
{340, 58, 17},
{453, 224, 17},
{143, 293, 17},
{389, 424, 17},
{210, 238, 18},
{255, 364, 18},
{324, 119, 18},
{73, 451, 18},
{7, 289, 18},
{255, 26, 19},
{54, 367, 19},
{131, 86, 19},
{124, 134, 19},
{477, 99, 19},
{314, 273, 19},
{129, 252, 20},
{388, 272, 20},
{107, 346, 20},
{493, 226, 20},
{23, 214, 20},
{340, 201, 20},
{312, 11, 20},
{315, 278, 20},
{293, 405, 20},
{115, 188, 20},
{242, 100, 21},
{77, 35, 21},
{51, 7, 21},
{428, 154, 21},
{361, 324, 21},
{176, 186, 21},
{233, 369, 21},
{416, 345, 22},
{381, 447, 22},
{110, 419, 22},
{316, 96, 22},
{335, 368, 23},
{471, 132, 23},
{341, 437, 23},
{237, 59, 23},
{311, 264, 23},
{213, 301, 24},
{187, 195, 24},
{326, 187, 24},
{268, 329, 25},
{260, 125, 25},
{237, 238, 25},
{251, 296, 25},
{384, 171, 26},
{3, 179, 26},
{412, 331, 26},
{234, 315, 26},
{110, 425, 26},
{24, 114, 27},
{70, 119, 27},
{139, 337, 27},
{397, 236, 27},
{346, 206, 28},
{373, 245, 28},
{195, 484, 28},
{189, 238, 28},
{346, 459, 28},
{439, 454, 28},
{360, 378, 28},
{258, 141, 28},
{214, 444, 29},
{280, 305, 29},
{367, 43, 29},
{364, 235, 29},
{243, 395, 29},
{102, 74, 29},
{81, 461, 30},
{111, 434, 30},
{330, 282, 30},
{230, 44, 30},
{19, 278, 30},
{312, 195, 31},
{440, 384, 31},
{32, 203, 31},
{456, 419, 31},
{164, 293, 31},
{297, 380, 32},
{410, 187, 33},
{300, 29, 33},
{18, 477, 33},
{307, 1, 33},
{382, 425, 33},
{268, 88, 33},
{44, 253, 33},
{439, 417, 33},
{40, 275, 33},
{463, 101, 34},
{55, 413, 34},
{87, 480, 34},
{309, 174, 34},
{420, 388, 35},
{108, 421, 35},
{312, 102, 35},
{414, 42, 35},
{292, 298, 35},
{64, 83, 36},
{55, 285, 36},
{477, 409, 36},
{6, 433, 36},
{73, 168, 37},
{175, 364, 37},
{493, 407, 38},
{287, 162, 38},
{475, 13, 38},
{264, 163, 38},
{134, 267, 39},
{409, 232, 39},
{92, 143, 39},
{472, 22, 39},
{327, 301, 40},
{410, 89, 40},
{433, 218, 40},
{172, 463, 40},
{175, 272, 41},
{121, 134, 41},
{159, 437, 41},
{385, 465, 42},
{342, 204, 42},
{46, 359, 42},
{268, 333, 42},
{105, 113, 42},
{249, 199, 42},
{416, 388, 42},
{387, 327, 42},
{374, 24, 43},
{8, 87, 43},
{19, 367, 43},
{151, 255, 44},
{83, 311, 44},
{219, 217, 44},
{247, 294, 44},
{420, 49, 44},
{79, 300, 44},
{253, 329, 44},
{234, 439, 44},
{149, 80, 45},
{355, 37, 45},
{234, 339, 45},
{334, 358, 45},
{145, 301, 45},
{234, 116, 45},
{112, 276, 46},
{99, 241, 46},
{59, 296, 46},
{468, 492, 46},
{379, 24, 46},
{175, 22, 46},
{193, 267, 47},
{122, 213, 47},
{114, 267, 47},
{298, 47, 47},
{185, 359, 48},
{300, 273, 48},
{272, 296, 48},
{327, 128, 48},
{93, 167, 49},
{486, 178, 49},
{172, 315, 49},
{97, 246, 49},
{475, 28, 49},
{323, 167, 49},
{131, 336, 49},
{88, 331, 50},
{186, 44, 50},
{208, 361, 50},
{447, 187, 50},
{298, 419, 51},
{329, 154, 51},
{407, 7, 51},
{37, 275, 51},
{365, 47, 51},
{362, 46, 51},
{272, 185, 52},
{276, 41, 52},
{224, 93, 52},
{300, 268, 52},
{222, 204, 52},
{11, 182, 52},
{384, 421, 52},
{230, 360, 52},
{337, 173, 52},
{301, 217, 52},
{194, 152, 53},
{148, 466, 53},
{400, 88, 53},
{237, 295, 53},
{114, 226, 53},
{85, 33, 53},
{200, 335, 54},
{59, 308, 54},
{423, 410, 54},
{145, 475, 55},
{309, 299, 55},
{458, 156, 55},
{90, 483, 55},
{332, 157, 56},
{365, 493, 56},
{297, 219, 56},
{202, 171, 57},
{60, 262, 57},
{77, 84, 57},
{456, 490, 57},
{186, 199, 58},
{457, 423, 59},
{183, 391, 59},
{138, 32, 59},
{360, 31, 59},
{387, 397, 59},
{383, 37, 59},
{167, 332, 60},
{312, 10, 60},
{106, 157, 61},
{3, 301, 61},
{125, 308, 61},
